med dm gdmv gdma gv ga xsec unc
1780 1005 1 0 0.25 0 0.00018569915 2.6924317e-07
1780 1005 0 0.1 0 0.25 2.62970895241e-07 4.0184037954e-10
1780 1005 0 0.25 0 0.25 1.64356809526e-06 2.80562583625e-09
1780 1005 0 0.5 0 0.25 6.57427238102e-06 1.54242671182e-08
1780 1005 0 1.0 0 0.1 4.21114923267e-06 8.58568480593e-09
1780 1005 0 1.0 0 0.25 2.62970895241e-05 1.28925288843e-07
1780 1005 0 1.0 0 0.5 0.000103832320719 1.5929460217e-06
1780 1005 0 1.0 0 1 0.000351895063759 2.33313796812e-05
1780 1005 0 2.0 0 0.25 0.000105188358096 1.5913526813e-06
1780 1005 0.05 0.05 0.05 0.05 4.32763355167e-08 6.24458556066e-11
1780 1005 0.05 0.05 0.125 0.125 2.70371865128e-07 3.92228644995e-10
1780 1005 0.05 0.05 0.25 0.25 1.07507244612e-06 1.58947195738e-09
1780 1005 0.05 0.05 0.5 0.5 3.94504712384e-06 6.31081687097e-09
1780 1005 0.05 0.05 1.0 1.0 8.13918527547e-06 2.01288510449e-08
1780 1005 0.125 0.125 0.05 0.05 2.7047709698e-07 3.9238127242e-10
1780 1005 0.125 0.125 0.125 0.125 1.68982415705e-06 2.53324124687e-09
1780 1005 0.125 0.125 0.25 0.25 6.71920278828e-06 1.12405953568e-08
1780 1005 0.125 0.125 0.5 0.5 2.4656544524e-05 5.99771547774e-08
1780 1005 0.125 0.125 1.0 1.0 5.08699079717e-05 3.99768783443e-07
1780 1005 0.1 0 0.25 0 1.839518898e-06 2.6924317e-09
1780 1005 0.25 0 0.25 0 1.14969931125e-05 1.6827698125e-08
1780 1005 0.25 0.25 0.05 0.05 1.08190838792e-06 1.59944901652e-09
1780 1005 0.25 0.25 0.125 0.125 6.7592966282e-06 1.13017109252e-08
1780 1005 0.25 0.25 0.25 0.25 2.68768111531e-05 6.36251760441e-08
1780 1005 0.25 0.25 0.5 0.5 9.86261780961e-05 5.33259323878e-07
1780 1005 0.25 0.25 1.0 1.0 0.000203479631887 5.51283891109e-06
1780 1005 0.5 0 0.25 0 4.598797245e-05 6.73107925e-08
1780 1005 0.5 0.5 0.05 0.05 4.32763355167e-06 6.87657889557e-09
1780 1005 0.5 0.5 0.125 0.125 2.70371865128e-05 6.39067787054e-08
1780 1005 0.5 0.5 0.25 0.25 0.000107507244612 5.53105418047e-07
1780 1005 0.5 0.5 0.5 0.5 0.000394504712384 6.82664857182e-06
1780 1005 0.5 0.5 1.0 1.0 0.000813918527547 8.46715760814e-05
1780 1005 1.0 0 0.1 0 2.94810162006e-05 4.31513910505e-08
1780 1005 1.0 0 0.5 0 0.000717799693483 1.07875384063e-06
1780 1005 1.0 0 1 0 0.00214770661896 3.6176095356e-05
1780 1005 1.0 1.0 0.05 0.05 1.73105342067e-05 3.51668408539e-08
1780 1005 1.0 1.0 0.125 0.125 0.000108148746051 5.54826074892e-07
1780 1005 1.0 1.0 0.25 0.25 0.00043002897845 6.99009709412e-06
1780 1005 1.0 1.0 0.5 0.5 0.00157801884954 0.000102404374708
1780 1005 1.0 1.0 1.0 1.0 0.00325567411019 0.00134060983132
1780 1005 2.0 0 0.25 0 0.0007358075592 1.07697268e-06
